,original_index,context,labels,prompts,gold,q_flan-t5-small,q_flan-t5-base,q_flan-t5-large,q_flan-t5-xl,q_flan-t5-xxl,q_flan-ul2,q_text-babbage-001,q_text-curie-001,q_text-davinci-001,q_text-davinci-002,q_text-davinci-003,q_chatgpt
75,3769,"Using more embryos boosts the success rate but also results in multiple births , which are far riskier for the woman and often lead to premature delivery and dire health problems in the infants .",Conservative,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,b,c,c,c,c,c,c,b,c,c,c
76,3519,"During the 1920s , Great Britain , terrified of having to face depreciation of the pound as a result of running the printing presses , pressured the United States and other powers to inflate in concert with the Bank of England , leading to another global inflationary cycle and economic bubble that burst in 1929 with the great stock market crash .",Conservative,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,b,c,c,c,c,c,c,b,c,c,c
77,98,"Besides the RFC , the Hoover administration took a number of other actions , including the creation of a new Home Loan Bank System -- the beginning of federal government involvement in the housing industry -- and bullying of stock traders , in effect forcing them to impose regulations on short-sellers , whom Hoover believed were especially to blame for the stock market collapse . ''",Conservative,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,b,a,b,a,a,c,c,b,b,a,c
78,1285,"The state and federal governments assert that they are well intentioned , yet they ignore the history that a defenseless citizenry is easy to exterminate .",Conservative,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,b,b,b,c,b,c,c,b,b,a,b
79,2132,"When McAleer asked a scientist at a press conference about Climategate , the recent scandal wherein the hacked e-mails of IPCC expert climatologists indicating that data had been manipulated to show warming were released , he was confronted by an armed UN security guard who threatened to have him kicked out .",Conservative,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,b,c,a,c,a,c,c,b,b,c,c
80,1594,"Enticed by easy credit terms for higher education and mortgages , they take on irrational amounts of debt as the inflationary bubble expands , secure in the belief that , as the value of assets continues to grow , they will have no trouble paying down their debts .",Conservative,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,b,b,a,c,a,c,c,b,c,a,c
81,2099,He was killed in a gun battle because he did n't want to give himself up .,Conservative,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,b,c,c,c,a,c,c,b,c,c,c
82,4051,"Needless to say , most hedge funds ( and lots of other businesses ) would jump at the opportunity to have the inside scoop on which businesses will benefit and which will suffer because of the radical changes that are currently being considered for the health care system .",Conservative,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,c,c,a,c,a,c,c,b,c,a,c
83,575,"On the other hand , a very real likelihood exists that , at some point , the Fed 's irrational monetary largesse could trigger a binge of credit and money creation that will ignite an inflationary firestorm .",Conservative,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,c,c,b,b,b,c,c,b,b,a,b
84,2324,"Another spark helped to ignite the revolt was the dramatic protest by Mohamed Bouazizi , who publicly set himself on fire on December 17 because of frequent government confiscation of his produce in his street vendor 's business and the government 's refusal to issue him the required vendor permits .",Conservative,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,b,c,a,c,a,c,c,a,c,a,c
85,2686,"Under these agreements , an American worker who faces indirect competition from foreign laborers who make imported products has a parallel opportunity to compete with them by making products for export to their countries .",Conservative,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,b,c,a,c,a,c,c,b,a,a,c
86,703,"That is a terrible crime because it is killing our economy as well as killing some of our best prospects for moving toward energy independence , prosperity , and fuller employment .",Conservative,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,b,b,a,a,a,c,c,b,b,a,b
87,625,"In my opinion , free trade is faith-based economics : By removing barriers to trade , the economies of the world would ultimately specialize in producing a particular range of products and services , and thus come to enjoy a so-called competitive advantage .",Conservative,""" 

Which of the following leanings would a political scientist say that the above article has?
A: Liberal
B: Conservative
C: Neutral

Constraint: Answer with only the option above that is most accurate and nothing else.",b,a,b,a,a,a,a,c,a,b,a,a,c
