,original_index,context,labels,prompts,gold,q_flan-t5-small,q_flan-t5-base,q_flan-t5-large,q_flan-t5-xl,q_flan-t5-xxl,q_flan-ul2,q_text-babbage-001,q_text-curie-001,q_text-davinci-001,q_text-davinci-002,q_text-davinci-003,q_chatgpt
355,99,Can we ask for equality in the USA and get rid of a Confederate flag that has a ton of history ? meanwhile we have clowns like #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,b,a,a,c
356,453,@Hohn_Jollis better than high-quality h2o farts #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,a,a,c,a,c
357,143,"@KidDynamiteBlog Between #Hillary2016 ""a sadistic psychiatric nurse let loose in a lunatic asylum"" & #bush16 ppl may vote #Shit! #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,b,a,a,c,c,a,c,a,a
358,476,"If You Disagree With Montel, You Are A Racist. #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,c,a,c
359,180,#TheFive Geraldo is an ass and when he spews his leftist BS he makes me sick TURNING OFF THE FIVE #TheFive #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,a
360,491,@toddstarnes the plan is on paper & in pencil. Degrade = erase 1 letter at time destroy = throwing the paper away! #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,c,a,c
361,584,@FoxBusiness I would have to say that #NYSE would never admit a hack. #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,a,b,c,a,c
362,679,@ericbolling @FoxNews I'll be there!! Who's on the panel? #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,b,a,c,c,c,c,b,c,a,c
363,280,Did anyone cut ties with Senator Lindsey Graham when he called all Iranians liars? NO.  #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,b,a,a,c,c,a,c,a,c
364,306,"I wrote 'The Art of the Deal,' the number one best selling business book of all time, at least I think #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,b,b,b,b,c,c,b,c,a,b
365,97,"Matters more today, then last week or yesterday.  IF YOU SEE SOMETHING SAY SOMETHING.  Bad is not even a word yet. #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,b,a,a,a,c,c,a,a,a,c
366,380,@10thAmendment  Funny. Visited by Muslims on  Christmas Eve last year. #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,c,a,c
367,576,The Left > It's only a Law if we like it - It can be ignored if we don't like it.  #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,c
368,103,@WayneDupreeShow  I'm just jealous that us NORMAL hetero people don't have a flag or pride week or a parade #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,b,c,a,c
369,138,"In todays America, does Honesty mean you are a Bigot?  I Hope not! @JonathanHoenig @JudgeJeanine #TheFive #Hannity #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,b,c,a,c
370,452,@realDonaldTrump I know I'm not the only person who can't wait to see your name on the presidential ballot and vote for you! #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,b,b,b,b,c,c,b,b,b,b
371,213,@HarisSTR Howz greece heard u like to anal pound didnt think u were like that #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,b,c,a,a
372,398,"Witnessing the destruction of the #middleclass If you are black, white Hispanic, or any other creed support #Trump #usa #4thjuly #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,b,b,a,a,c,c,b,c,a,b
373,107,Imagine looking out at the world and the America Obama has created while thinking things are better?  My god...  #tcot #PJNET #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,b,a,a,c,a,b,a,a,a
374,555,@GoAngelo it's obvious Macy's and NBC and ESPN and ... are chokers. #Trumpisassclown #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,a
375,607,Blessed is the nation whose God is Lord. Psalm 33:12 #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,b,a,c,c,c,c,b,c,a,c
376,413,Liberalism is the politics of personal destruction! If Liberals can't win- they will lie & demonize! They are paid to attack! #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,b,a,a,a
377,40,I don't even recognize America anymore. #scary #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,a
378,43,This Fight Isn't OVER! #Obamacare Is Obviously Broken & It Increases Health Care Costs For Millions Of Americans. #SCOTUScare #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,b,a,b,c,c,a,a,a,c
379,50,I'm offended @HillaryClinton is Not in Prison & I'm offended  hasn't started 2 #ImpeachObama Now @BarackObama  #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,b,a,a,c
380,247,"Donald Trump....you're fired, fired, & fired again! #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,a
381,677,"In addition to sanctuary cities, I'm done with Walmart too. #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,a
382,563,Now Coke believes in unicorns along with the libs #WakeUpCocaCola #TedCruz2016 #TheRightBrigade #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,b,c,a,c
383,526,#Obama intervenes on behalf of #Greece = Hello #drachma  Socialism = equality of misery  #tcot #pjnet #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,c,a,c,c,b,c,a,c
384,672,Hey guise. Any recommendation for a good taco place in midtown? #Trump #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,b,a,c,a,c,c,b,c,a,c
385,209,"@foxnation read my lips , "" I am Nuts "" get out of people's personal life. #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,c
386,29,I am not sure who is coming from other countries but I will assume they must be bad cause I am rich. #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,b,a,a,c,c,a,a,a,b
387,76,@JonathanHoenig Why arent Americans allowed WEEKLY to vote on Bills that are passed by the elite on behalf of the masses? #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,b,a,a,c
388,228,Hutch_USA Follow ===> sarah_brannick <===  if you want to #FreeAmir #FreeAmirNow  #PJNET #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,c,a,c
389,671,@EmmittSmith22 Who cares about you judging? You run wiith an inflated animal skin for entertainment. More time for brain surgury? #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,a
390,462,"If Greek Prime Minister Alexis Tsipras needs advice on emerging from bankruptcy, I'm available #greekreferendum #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,b,a,b,c,c,b,c,a,c
391,22,The Leftist Liberals are starting an internal war within America. #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,b,a,a,c
392,1,"@ThePimpernelX @Cameron_Gray @CalebHowe  Totally agree ...time to get out of the Twitter Peanut Gallery and take ""arms #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,b,a,a,a,c,c,a,a,a,a
393,299,@TPM Forget #AnnCoulter. Faux's #Hannity & #KellyFile have an endless supply of ignorant #GOP summer interns. #RWNJ #tcot #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,b,a,a,c
394,147,"Be prepared - if we continue the policies of the liberal left, we will be #Greece - #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,b,a,b,c,c,b,c,a,c
395,667,@thehill it's called an ad hominem attack & it's used by people who know they can't win on the merits we r onto u congressman #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,a
396,249,Just watched @realDonaldTrump speech. How embarrassing for his family! Like that's a really bad dad moment  #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,a
397,599,"@veriphile; Just Curious, Do You Follow @Montel_Williams? #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,b,a,a,a,c,c,b,c,a,c
398,85,@docweiser01 @ericbolling @JonathanHoenig @MichelleFields Morning Doc! (hugs) #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,b,a,c,c,c,c,a,c,a,c
399,273,Thank you @Macys! You are and will continue to be my favorite store! Bye bye #DoucheBag #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,b,b,b,a,a,a,c,c,a,a,a,a
400,321,Honestly though @Macys you dumped Trump so now I'm dumping you. And I shop at your store A LOT. NOT ANYMORE BYE #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,a
401,520,@OutFrontCNN @CNN u cant lift sanctions & then slap then back on right away. Who's that foolish? Or deceitful? #IranTalks #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,b,a,a,c
402,366,@nytimes Does he go to the Dog groomer ? #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,c,a,c,c,a,c,a,c
403,492,@StandWithCJ @ali She a cockroach. #holdtheline CJ. There will be others to replace her. #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,a
404,89,"@ericbolling Juan says status quo is not working. Remember ""Detente or MAD? They worked! #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,b,a,a,c,c,b,c,a,c
405,86,@1962Kiser @FanOfGreenMMs @ericbolling @jhodnot that's the one heard it causes sterilization in dem voters. err lab rats #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,c
406,127,#LoveWins ---> I'm hating the rainbow because of this!!#NoToGayMarriage #Wakeuplebanon  #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,c,a,c
407,98,@inmatemd @ChuckNellis @Oh_MarieLoDuca We can only hope #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,b,a,a,a,c,c,a,c,a,a
408,357,"@boxxers06 This may be true. However, many Americans also travel to these and other places to do the exact same thing.  #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,b,a,c,a,c,c,b,c,a,c
409,343,@POTUS what are your thoughts on #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,b,a,a,c,c,c,b,c,a,c
410,397,Great interview with @BobbyJindal tonight! I can vote for this guy! #Hannity #lnyhbt #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,b,b,b,b,b,b,c,c,b,b,a,c
411,27,@Rebeksy well that's just crazy! Why work? #howdidwegethere #shameful #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,c
412,577,The .@nyse doesn't just halt all trades ... What's up #grexit #ChinaMeltdown #tcot #nationaldebt #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,c,c,c,b,c,c,c
413,516,"Silence is golden, yes, but when silence is all there is...it is way too loud! ~john tarter #tcot #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,c,a,c
414,568,@exjon @bjcowan1970 AMERICAN companies won't make them anymore #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,c,a,c
415,281,"I would vote for @realDonaldTrump if he had a hilariously oversized head, I'm talking 2x size of his body #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,b,b,b,a,c,a,b,c,a,b
416,92,"And ask for handouts @jjauthor: When your family is short of money, do you take Lib option to increase spending? #racism #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,b,c,a,c
417,618,"Making matters worse, NBC canceling Apprentice replacing with Mind of Mencia reruns #comedycentral #NBC #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,c
418,454,"@JebBush if the truth offends you, then you're part of the problem! #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,a
419,52,@toddstarnes Marriage is designed and defined by God. No mortal man can change it. Praying for our country  #ccot #PJNET #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,b,a,a,a,c,c,b,c,a,c
420,374,Political correctness should be an automatic disqualifier for all #GOP candidates in 2016. #tcot #DefeatCommunism #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,b,a,a,a,a,a,c,c,a,a,a,a
421,542,I get SO HEATED seeing treasonous libtards defending Ed Snowden. He is a TRAITOR and should be hung. #tcot #tlot #ccot #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,b,a,a,c,c,a,a,a,c
422,236,@QuiltingMuriel But I do agree about the excess speechifying and posturing and general nonsense. Hello #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,a
423,157,Is #Greece waking up to the disaster of #Socialism and a world without borders? #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,b,c,c,b,c,a,c
424,688,Guys I'm not feeling well so no #Hannity tweeting for me tonight. Not sure if I'll do #CashinIn in the morning either. Sorry. #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,c,a,c,c,a,c,a,c
425,239,#KellyFile remember the days when we believed #SCOTUS would follow the #constitution well they gone #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,b,a,a,c
426,82,Of course @TheJuanWilliams is completely wrong on the @SCOTUS ruling on #obamacare . @MichelleFields is right! #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,b,c,a,c
427,300,@JoeHNewYork @maggiebeauchamp @DLoesch This country is upside down.. #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,a,a,a,a,a
428,201,"I'm sure the white Euro people who moved to America when the land belonged to Native Americans were not good people either, #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,a,a,c
429,448,@avocadofact only 2% of illegals work farm jobs #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,b,a,a,c,c,b,a,a,a
430,689,@seanhannity Rick Santorum Quit talking like a politician get mad the AMERICAN PEOPLE are MAD as hell #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,c,a,b
431,431,@johnnydollar01 @kilmeade That there can be complete #ASSHOLES like #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,a,a,a,a,c
432,15,BretBaier ShannonBream remind Obama that the 2nd Amendment is here to stay as well! #TCOT #MOLONLABE #2A #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,a,b,a,a,c,c,b,c,a,c
433,35,"Hosea 4:8  They eat up the sin of my people, and they set their heart on their iniquity.  #pastors #Christians  #repent #SemST",None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,a,a,a,a,a,c,c,a,c,a,c
434,129,I Can't Believe How Many Followers I Gained Today  #SemST,None,"

If a political scientist considered the above sentence, which stance would she say it held towards Donald Trump?
A: Against
B: Favor
C: None

Constraint: Answer with only the option above that is most accurate and nothing else.",c,a,b,b,b,b,a,c,c,a,c,a,c
