,original_index,context,labels,prompts,gold,q_flan-t5-small,q_flan-t5-base,q_flan-t5-large,q_flan-t5-xl,q_flan-t5-xxl,q_flan-ul2,q_text-ada-001,q_text-babbage-001,q_text-curie-001,q_text-davinci-001,q_text-davinci-002,q_text-davinci-003,q_chatgpt
73,7004,"premise: Then go down to the stores, and do it quickly!

hypothesis: Then go down to the stores, and make it snappy!",Idiom,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,b,b,d,d,d,a,a,c,a,a,a,a,b
74,5508,"premise: He fished in the glove compartment, feeling stressed because he had to act quickly, and brought out shane's wayfarers.

hypothesis: He fished in the glove compartment, under the gun, and brought out shane's wayfarers.",Idiom,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,b,b,d,b,a,a,a,c,a,b,b,a,b
75,27,"premise: Staying here in this room made her feel like a indefensible that was hard to hit, absolutely immune.

hypothesis: Staying here in this room made her feel like a sitting duck, begging to get shot at.",Idiom,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,b,c,b,b,a,b,a,c,a,b,b,d,a
76,6888,"premise: We'll never know unless we try it out.

hypothesis: We 'll never know unless we give it a whirl.",Idiom,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,a,b,b,b,a,a,a,c,a,b,a,a,a
77,2799,"premise: The notion of it was pure idiocy of course of course, but they had to actually make a sincere effort to do something to keep paranoia at bay and everyone from open hostility.

hypothesis: The notion of it was pure idiocy of course, but they had to go through the motions to keep paranoia at bay and everyone from open hostility.",Idiom,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,a,b,b,b,d,c,a,c,a,a,b,a,b
78,4731,"premise: That opportunity may be still possible and not over.

hypothesis: That opportunity may be dead in the water.",Idiom,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,c,c,b,c,c,a,a,c,a,a,b,a,b
79,3671,"premise: Either he was right, considered sorenson, or he was wrong, which meant starting the planning process all over again.

hypothesis: Either he was right, considered sorenson, or he was wrong, which meant going back to the drawing board.",Idiom,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,b,a,b,b,a,a,a,d,a,b,b,a,b
80,475,"premise: So I hauled him in, and quent put him in a position to be very comfortable for questioning and processing.

hypothesis: So I hauled him in, and quent put him on ice for questioning and processing.",Idiom,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,a,b,b,c,b,b,a,c,a,b,b,a,b
81,5581,"premise: Then as I gathered courage to go down I realized there was a fire across the street, but it seems to not be out of control now.

hypothesis: Then as I gathered courage to go down I realized there was a fire across the street, but it seems to be in hand now.",Idiom,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,a,b,b,b,d,a,a,c,a,b,b,a,b
82,4749,"premise: Tonight is about good time rock and roll, and we aren't enjoying ourselves at all.

hypothesis: Tonight is about good time rock and roll, and we go down a storm.",Idiom,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,b,c,b,c,c,c,a,c,a,b,c,a,b
83,2625,"premise: By midnight, mia was feeling the effects of the alcohol, and she slowed her intake while the others continued to celebrate loudly and enthusiastically.

hypothesis: By midnight, mia was feeling the effects of the alcohol, and she slowed her intake while the others continued to whoop it up.",Idiom,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,a,b,d,b,d,a,a,c,a,b,a,a,b
84,1365,"premise: Hell with it, he thinks, I'm not going to give this my all.

hypothesis: Hell with it, he thinks, go for broke.",Idiom,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,a,c,b,c,c,c,a,c,a,a,b,a,b
85,3294,"premise: My instincts allowed him to be very considerate and respectful of my feelings this afternoon.

hypothesis: My instincts let him run roughshod over my feelings this afternoon.",Idiom,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,b,c,c,c,c,c,a,c,a,b,b,a,b
86,4530,"premise: I do recognize your talents in bending and adjusting this perfect paradise to make it fit the world I so lovingly imagine, polydoor.

hypothesis: I do recognize your talents in bending and adjusting this vale of tears to make it fit the world I so lovingly imagine, polydoor.",Idiom,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,a,b,b,c,b,b,a,c,a,b,b,b,b
87,395,"premise: They mentioned the two job interviews, and I confuse them by explaining I'm not ready for employment.

hypothesis: They mention the two job interviews, and I throw a curve by explaining I'm not ready for employment.",Idiom,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,a,c,b,b,a,a,a,c,a,a,b,a,b
88,4163,"premise: You probably think I am insane or totally crazy.

hypothesis: You probably think I am just as nutty as a fruitcake.",Idiom,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,b,c,a,b,d,d,a,c,a,b,b,a,b
89,2343,"premise: Man, they would defend him for dating an older woman.

hypothesis: Man, they would go for the jugular with him dating an older woman.",Idiom,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,b,c,d,c,a,c,a,c,a,b,c,a,a
90,6310,"premise: you'll never find me very happy and cheerful, and I don't mince my words.

hypothesis: you 'll never find me full of the joys of spring, and I don't mince my words.",Idiom,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,b,b,b,b,b,c,a,c,a,b,c,a,b
91,4549,"premise: He looked like he was back at the beginning.

hypothesis: It looked like he was back to square one.",Idiom,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,b,b,b,b,d,a,a,c,a,b,d,a,b
92,6690,"premise: I bite down on my lip, unable to finish the sentence, let alone misunderstand what I just witnessed.

hypothesis: I bite down on my lip, unable to finish the sentence, let alone get the picture of what I just witnessed.",Idiom,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,a,b,b,b,b,b,a,c,a,b,b,d,b
93,4092,"premise: Infant formula and cereal would be ideal, but we can work with some warm milk and watered-down oatmeal.

hypothesis: Infant formula and cereal would be ideal, but we can make due with some warm milk and watered-down oatmeal.",Idiom,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,a,b,b,b,b,a,a,c,a,b,b,a,b
94,2138,"premise: He knows how to dangle half-truths in front of cops and das and get them to agree with him.

hypothesis: He knows how to dangle half-truths in front of cops and das and get them to sign on the dotted line.",Idiom,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,b,b,b,b,b,a,a,d,a,b,d,a,b
95,5795,"premise: I am sorry, have I never said anything that made you feel emotional?

hypothesis: Oh I'm sorry, did I touch a nerve?”",Idiom,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,a,c,b,b,a,a,a,c,a,b,c,c,b
96,1131,"premise: I love conspiracies and you're giving me a hundred thousand bucks to become involved in something from its very beginning plus it's dangerous.

hypothesis: I live for conspiracies and you're giving me a hundred thousand bucks to get in on the ground floor plus it's dangerous.",Idiom,"

Which of the following best describes the type of figurative language used in the hypothesis?
A: Idiom
B: Metaphor
C: Sarcasm
D: Simile

Constraint: Answer with only the option above that is most accurate and nothing else.
",a,a,b,b,b,a,a,a,c,a,b,b,b,b
